Automatic roots for stát#V:	ta tá av zů před vý roze ve zá nad obe se ebni va ná pod soustav an pří ob nástavb čn u vá dlo čko podstav sestáva sestává ební stá pode obstávka odstav podstavec podstaveč představec představen představenstvo super sestavba ička stavení ítko ej iště sto tví kyn zůstání
Manual roots for stát#V:	


dodavatelství	dodavatelství	N
dodavatelův	dodavatelův_^(*2)	A
subdodavatel	subdodavatel	N
subdodavatelský	subdodavatelský	A
subdodavatelsky	subdodavatelsky_^(*1ý)	D
subdodavatelství	subdodavatelství	N
subdodavatelův	subdodavatelův_^(*2)	A
dodávatelný	dodávatelný_^(*4)	A
dodávka	dodávka	N
dodávečka	dodávečka	N
dodávkový	dodávkový	A
dodávkově	dodávkově_^(*1ý)	D
subdodávka	subdodávka	N
vydodat	vydodat_:W_,s	V
vydodání	vydodání_,s_^(*3at)	N
nadát	nadát_^(se_něčeho)	V
nadat	nadat-1_:W_^(spílat)	V
nadací	nadací-1_^(spílat)_(*4t-1)	A
nadání	nadání-1_^(spílat)_(*5at-1)	N
nadaný	nadaný-1_^(spílat)_(*4t-1)	A
