,2B_str38,zapírač,zapírat,NO_PARENT_IN_DERINET
-,2B_str38,zářeměřič,měřit,NO_PARENT_IN_DERINET
,2B_str38,zaříkač,zaříkat,NO_PARENT_IN_DERINET
,2B_str38,zasévač,zasévat,NO_PARENT_IN_DERINET
,2B_str38,zastavač,zastávat,NO_PARENT_IN_DERINET
,2B_str38,zastávač,zastávat,NO_PARENT_IN_DERINET
,2B_str38,zastavovač,zastavovat,NO_PARENT_IN_DERINET
,2B_str38,ždímač,ždímat,NO_PARENT_IN_DERINET
,2B_str38,žehnač,žehnat,NO_PARENT_IN_DERINET
-,2B_str38,zeměměřič,měřit,NO_PARENT_IN_DERINET
,2B_str38,zkapalňovač,zkapalňovat,NO_PARENT_IN_DERINET
,2B_str38,zlobič,zlobit,NO_PARENT_IN_DERINET
,2B_str38,znehodnocovač,znehodnocovat,NO_PARENT_IN_DERINET
,2B_str38,zpevňovač,zpevňovat,NO_PARENT_IN_DERINET
,2B_str38,žráč,žrát,NO_PARENT_IN_DERINET
,2B_str38,zuřič,zuřit,NO_PARENT_IN_DERINET
,2B_str38,zvonič,zvonit,NO_PARENT_IN_DERINET
,2C_str54,armovač,armovat,NO_PARENT_IN_DERINET
,2C_str54,bavitel,bavit,NO_PARENT_IN_DERINET
,2C_str54,bouratel,bourat,NO_PARENT_IN_DERINET
,2C_str54,bránitel,bránit,NO_PARENT_IN_DERINET
,2C_str54,brojitel,brojit,NO_PARENT_IN_DERINET
,2C_str54,burcovatel,burcovat,NO_PARENT_IN_DERINET
,2C_str54,cenitel,cenit,NO_PARENT_IN_DERINET
,2C_str54,chránitel,chránit,NO_PARENT_IN_DERINET
,2C_str54,dokončovatel,dokončovat,NO_PARENT_IN_DERINET
,2C_str54,dostavovatel,dostavovat,NO_PARENT_IN_DERINET
,2C_str54,dotazovatel,dotazovat,NO_PARENT_IN_DERINET
,2C_str54,dotvořitel,dotvořit,NO_PARENT_IN_DERINET
,2C_str54,drtitel,drtit,NO_PARENT_IN_DERINET
,2C_str54,hojitel,hojit,NO_PARENT_IN_DERINET
,2C_str54,kovotlačitel,tlačit,NO_PARENT_IN_DERINET
,2C_str54,krmitel,krmit,NO_PARENT_IN_DERINET
